NATMON_IND,Indicateur,LOCATION,Pays,TIME,Temps,Value,Flag Codes,Flags,Notes moyennes
E_5T8_FOREIGN_ORG40540,"Etudiants internationaux dans le pays d'accueil d'Afrique subsaharienne , les deux sexes (nombre)",MSR,Montserrat,2019,2019,,n,Chiffre nul ou négligeable,16.009327870197563
E_5T8_FOREIGN_ORG99000000,"Etudiants internationaux dans le pays d'accueil des régions inconnues, les deux sexes (nombre)",TTO,Trinité-et-Tobago,2019,2019,11.0,,,13.159901560404444
E_5T8_FOREIGN_ORG99000000,"Etudiants internationaux dans le pays d'accueil des régions inconnues, les deux sexes (nombre)",TTO,Trinité-et-Tobago,2021,2021,14.0,,,17.68735868974771
E_5T8_FOREIGN_ORG99000000,"Etudiants internationaux dans le pays d'accueil des régions inconnues, les deux sexes (nombre)",TTO,Trinité-et-Tobago,2022,2022,15.0,,,10.906707682466413
E_5T8_FOREIGN_ORG40500,"Etudiants internationaux dans le pays d'accueil d'Amérique du Nord et de l'Europe occidentale, les deux sexes (nombre)",40650,Océanie,2017,2017,22579.98351,,,13.247858577376286
E_5T8_FOREIGN_ORG40500,"Etudiants internationaux dans le pays d'accueil d'Amérique du Nord et de l'Europe occidentale, les deux sexes (nombre)",40650,Océanie,2018,2018,23097.55498,,,16.691931285020626
E_5T8_FOREIGN_ORG40500,"Etudiants internationaux dans le pays d'accueil d'Amérique du Nord et de l'Europe occidentale, les deux sexes (nombre)",40650,Océanie,2019,2019,24197.14513,,,16.0293211047753
E_5T8_FOREIGN_ORG40500,"Etudiants internationaux dans le pays d'accueil d'Amérique du Nord et de l'Europe occidentale, les deux sexes (nombre)",40650,Océanie,2020,2020,20449.97195,,,11.195156183670553
E_5T8_FOREIGN_ORG40500,"Etudiants internationaux dans le pays d'accueil d'Amérique du Nord et de l'Europe occidentale, les deux sexes (nombre)",40650,Océanie,2021,2021,16471.7278,,,14.394734931348374
E_5T8_FOREIGN_ORG99000000,"Etudiants internationaux dans le pays d'accueil des régions inconnues, les deux sexes (nombre)",BEL,Belgique,2017,2017,6483.0,,,13.092214628745367
E_5T8_FOREIGN_ORG99000000,"Etudiants internationaux dans le pays d'accueil des régions inconnues, les deux sexes (nombre)",BEL,Belgique,2018,2018,22666.0,,,16.318704323147728
E_5T8_FOREIGN_ORG99000000,"Etudiants internationaux dans le pays d'accueil des régions inconnues, les deux sexes (nombre)",BEL,Belgique,2019,2019,14639.0,,,11.298702795728037
E_5T8_FOREIGN_ORG99000000,"Etudiants internationaux dans le pays d'accueil des régions inconnues, les deux sexes (nombre)",BEL,Belgique,2020,2020,10971.0,,,16.705659229837075
E_5T8_FOREIGN_ORG99000000,"Etudiants internationaux dans le pays d'accueil des régions inconnues, les deux sexes (nombre)",BEL,Belgique,2021,2021,6240.0,,,14.638325312697898
E_5T8_FOREIGN_ORG40500,"Etudiants internationaux dans le pays d'accueil d'Amérique du Nord et de l'Europe occidentale, les deux sexes (nombre)",MDA,République de Moldova,2017,2017,2160.0,,,12.748899879192571
E_5T8_FOREIGN_ORG40500,"Etudiants internationaux dans le pays d'accueil d'Amérique du Nord et de l'Europe occidentale, les deux sexes (nombre)",MDA,République de Moldova,2018,2018,2184.0,,,17.47443993664076
E_5T8_FOREIGN_ORG40500,"Etudiants internationaux dans le pays d'accueil d'Amérique du Nord et de l'Europe occidentale, les deux sexes (nombre)",MDA,République de Moldova,2019,2019,1889.0,,,11.879098553132462
E_5T8_FOREIGN_ORG40500,"Etudiants internationaux dans le pays d'accueil d'Amérique du Nord et de l'Europe occidentale, les deux sexes (nombre)",MDA,République de Moldova,2020,2020,1883.0,,,11.522379385630519
E_5T8_FOREIGN_ORG40500,"Etudiants internationaux dans le pays d'accueil d'Amérique du Nord et de l'Europe occidentale, les deux sexes (nombre)",MDA,République de Moldova,2021,2021,1543.0,,,10.153559365645458
E_5T8_FOREIGN_ORG40500,"Etudiants internationaux dans le pays d'accueil d'Amérique du Nord et de l'Europe occidentale, les deux sexes (nombre)",MDA,République de Moldova,2022,2022,1193.0,,,18.61300356312702
E_5T8_FOREIGN_ORG40520,"Etudiants internationaux dans le pays d'accueil d'Amérique latine et des Caraïbes, les deux sexes (nombre)",40505,Asie centrale,2017,2017,35.0,,,14.923655407134378
E_5T8_FOREIGN_ORG40520,"Etudiants internationaux dans le pays d'accueil d'Amérique latine et des Caraïbes, les deux sexes (nombre)",40505,Asie centrale,2018,2018,33.0,,,15.167156093215455
E_5T8_FOREIGN_ORG40520,"Etudiants internationaux dans le pays d'accueil d'Amérique latine et des Caraïbes, les deux sexes (nombre)",40505,Asie centrale,2019,2019,42.0,,,11.147626167058354
E_5T8_FOREIGN_ORG40520,"Etudiants internationaux dans le pays d'accueil d'Amérique latine et des Caraïbes, les deux sexes (nombre)",40505,Asie centrale,2020,2020,79.33333,,,11.077761360476273
E_5T8_FOREIGN_ORG40520,"Etudiants internationaux dans le pays d'accueil d'Amérique latine et des Caraïbes, les deux sexes (nombre)",40505,Asie centrale,2021,2021,83.66667,‡,Estimation ISU,13.33783404894703
E_5T8_FOREIGN_ORG40520,"Etudiants internationaux dans le pays d'accueil d'Amérique latine et des Caraïbes, les deux sexes (nombre)",SLV,El Salvador,2017,2017,561.0,,,15.162306440186114
E_5T8_FOREIGN_ORG40520,"Etudiants internationaux dans le pays d'accueil d'Amérique latine et des Caraïbes, les deux sexes (nombre)",SLV,El Salvador,2018,2018,848.0,,,17.008722190433495
E_5T8_FOREIGN_ORG40520,"Etudiants internationaux dans le pays d'accueil d'Amérique latine et des Caraïbes, les deux sexes (nombre)",SLV,El Salvador,2019,2019,578.0,,,14.992703565129284
E_5T8_FOREIGN_ORG40520,"Etudiants internationaux dans le pays d'accueil d'Amérique latine et des Caraïbes, les deux sexes (nombre)",SLV,El Salvador,2020,2020,594.0,,,18.315584310390406
E_5T8_FOREIGN_ORG40525,"Etudiants internationaux dans le pays d'accueil des Etats arabes, les deux sexes (nombre)",MMR,Myanmar,2018,2018,,n,Chiffre nul ou négligeable,13.77392331746989
E_5T8_FOREIGN_ORG40535,"Etudiants internationaux dans le pays d'accueil d'Asie du Sud et de l'Ouest, les deux sexes (nombre)",VCT,Saint-Vincent-et-les Grenadines,2018,2018,,a,Catégorie sans objet,10.280879919547015
E_5T8_FOREIGN_ORG40540,"Etudiants internationaux dans le pays d'accueil d'Afrique subsaharienne , les deux sexes (nombre)",LSO,Lesotho,2017,2017,69.0,,,14.261522750261127
E_5T8_FOREIGN_ORG40540,"Etudiants internationaux dans le pays d'accueil d'Afrique subsaharienne , les deux sexes (nombre)",LSO,Lesotho,2018,2018,74.0,,,10.85002629317366
E_5T8_FOREIGN_ORG40535,"Etudiants internationaux dans le pays d'accueil d'Asie du Sud et de l'Ouest, les deux sexes (nombre)",BHR,Bahreïn,2017,2017,1072.0,,,13.220544273636916
E_5T8_FOREIGN_ORG40535,"Etudiants internationaux dans le pays d'accueil d'Asie du Sud et de l'Ouest, les deux sexes (nombre)",BHR,Bahreïn,2018,2018,1181.0,,,19.851546831184073
E_5T8_FOREIGN_ORG40535,"Etudiants internationaux dans le pays d'accueil d'Asie du Sud et de l'Ouest, les deux sexes (nombre)",BHR,Bahreïn,2019,2019,1262.0,,,18.57354257121043
E_5T8_FOREIGN_ORG40535,"Etudiants internationaux dans le pays d'accueil d'Asie du Sud et de l'Ouest, les deux sexes (nombre)",BHR,Bahreïn,2020,2020,1140.0,,,12.36455713158939
E_5T8_FOREIGN_ORG40535,"Etudiants internationaux dans le pays d'accueil d'Asie du Sud et de l'Ouest, les deux sexes (nombre)",BHR,Bahreïn,2021,2021,977.0,,,13.759624313127087
E_5T8_FOREIGN_ORG40535,"Etudiants internationaux dans le pays d'accueil d'Asie du Sud et de l'Ouest, les deux sexes (nombre)",BHR,Bahreïn,2022,2022,851.0,,,14.311651309443107
E_5T8_FOREIGN_ORG99000000,"Etudiants internationaux dans le pays d'accueil des régions inconnues, les deux sexes (nombre)",SWE,Suède,2017,2017,6198.0,,,17.63868377700186
E_5T8_FOREIGN_ORG99000000,"Etudiants internationaux dans le pays d'accueil des régions inconnues, les deux sexes (nombre)",SWE,Suède,2018,2018,6738.0,,,10.334571278205651
E_5T8_FOREIGN_ORG99000000,"Etudiants internationaux dans le pays d'accueil des régions inconnues, les deux sexes (nombre)",SWE,Suède,2019,2019,6612.41942,,,10.386227700279033
E_5T8_FOREIGN_ORG99000000,"Etudiants internationaux dans le pays d'accueil des régions inconnues, les deux sexes (nombre)",SWE,Suède,2020,2020,6833.10353,,,11.171178675287155
E_5T8_FOREIGN_ORG99000000,"Etudiants internationaux dans le pays d'accueil des régions inconnues, les deux sexes (nombre)",SWE,Suède,2021,2021,7687.60494,,,16.283249825850742
E_5T8_FOREIGN_ORG40500,"Etudiants internationaux dans le pays d'accueil d'Amérique du Nord et de l'Europe occidentale, les deux sexes (nombre)",LAO,République démocratique populaire lao,2017,2017,1.0,,,14.145466172444472
E_5T8_FOREIGN_ORG40500,"Etudiants internationaux dans le pays d'accueil d'Amérique du Nord et de l'Europe occidentale, les deux sexes (nombre)",LAO,République démocratique populaire lao,2018,2018,1.0,,,18.48925628762334
E_5T8_FOREIGN_ORG40500,"Etudiants internationaux dans le pays d'accueil d'Amérique du Nord et de l'Europe occidentale, les deux sexes (nombre)",LAO,République démocratique populaire lao,2019,2019,2.0,,,12.840578902278372
E_5T8_FOREIGN_ORG40500,"Etudiants internationaux dans le pays d'accueil d'Amérique du Nord et de l'Europe occidentale, les deux sexes (nombre)",LAO,République démocratique populaire lao,2020,2020,3.0,,,14.892520298094336
E_5T8_FOREIGN_ORG40500,"Etudiants internationaux dans le pays d'accueil d'Amérique du Nord et de l'Europe occidentale, les deux sexes (nombre)",VGB,Iles Vierges britanniques,2022,2022,,n,Chiffre nul ou négligeable,17.067857215297444
E_5T8_FOREIGN_ORG40515,"Etudiants internationaux dans le pays d'accueil d'Asie orientale et Pacifique, les deux sexes (nombre)",40500,Amérique du Nord et Europe occidentale,2017,2017,842891.23643,,,15.452011971650093
E_5T8_FOREIGN_ORG40515,"Etudiants internationaux dans le pays d'accueil d'Asie orientale et Pacifique, les deux sexes (nombre)",40500,Amérique du Nord et Europe occidentale,2018,2018,871318.04968,,,13.167999777569594
E_5T8_FOREIGN_ORG40515,"Etudiants internationaux dans le pays d'accueil d'Asie orientale et Pacifique, les deux sexes (nombre)",40500,Amérique du Nord et Europe occidentale,2019,2019,896199.35862,‡,Estimation ISU,11.525427686133508
E_5T8_FOREIGN_ORG40515,"Etudiants internationaux dans le pays d'accueil d'Asie orientale et Pacifique, les deux sexes (nombre)",40500,Amérique du Nord et Europe occidentale,2020,2020,943665.90843,,,15.40603418624412
E_5T8_FOREIGN_ORG40515,"Etudiants internationaux dans le pays d'accueil d'Asie orientale et Pacifique, les deux sexes (nombre)",40500,Amérique du Nord et Europe occidentale,2021,2021,861452.81792,,,11.421565022621483
E_5T8_FOREIGN_ORG40515,"Etudiants internationaux dans le pays d'accueil d'Asie orientale et Pacifique, les deux sexes (nombre)",PRT,Portugal,2017,2017,1186.0,,,19.393044596914457
E_5T8_FOREIGN_ORG40515,"Etudiants internationaux dans le pays d'accueil d'Asie orientale et Pacifique, les deux sexes (nombre)",PRT,Portugal,2018,2018,1320.0,,,15.398906106106404
E_5T8_FOREIGN_ORG40515,"Etudiants internationaux dans le pays d'accueil d'Asie orientale et Pacifique, les deux sexes (nombre)",PRT,Portugal,2019,2019,1411.0,,,11.749153048569262
E_5T8_FOREIGN_ORG40515,"Etudiants internationaux dans le pays d'accueil d'Asie orientale et Pacifique, les deux sexes (nombre)",PRT,Portugal,2020,2020,1485.0,,,17.206425469169076
E_5T8_FOREIGN_ORG40515,"Etudiants internationaux dans le pays d'accueil d'Asie orientale et Pacifique, les deux sexes (nombre)",PRT,Portugal,2021,2021,1515.0,,,11.035471943197722
E_5T8_FOREIGN_ORG40505,"Etudiants internationaux dans le pays d'accueil d'Asie centrale, les deux sexes (nombre)",MYS,Malaisie,2017,2017,2281.0,,,17.716447899740203
E_5T8_FOREIGN_ORG40505,"Etudiants internationaux dans le pays d'accueil d'Asie centrale, les deux sexes (nombre)",MYS,Malaisie,2019,2019,1126.0,,,14.572891110790437
E_5T8_FOREIGN_ORG40505,"Etudiants internationaux dans le pays d'accueil d'Asie centrale, les deux sexes (nombre)",MYS,Malaisie,2020,2020,806.0,,,11.32661955512532
E_5T8_FOREIGN_ORG40505,"Etudiants internationaux dans le pays d'accueil d'Asie centrale, les deux sexes (nombre)",MYS,Malaisie,2021,2021,722.0,,,10.372110363088016
E_5T8_FOREIGN_ORG40505,"Etudiants internationaux dans le pays d'accueil d'Asie centrale, les deux sexes (nombre)",MYS,Malaisie,2022,2022,634.0,,,19.93377993689905
E_5T8_FOREIGN_ORG40515,"Etudiants internationaux dans le pays d'accueil d'Asie orientale et Pacifique, les deux sexes (nombre)",TGO,Togo,2021,2021,,n,Chiffre nul ou négligeable,12.743682900876312
E_5T8_FOREIGN_ORG40515,"Etudiants internationaux dans le pays d'accueil d'Asie orientale et Pacifique, les deux sexes (nombre)",ZAF,Afrique du Sud,2017,2017,511.0,,,19.522486220717063
E_5T8_FOREIGN_ORG40515,"Etudiants internationaux dans le pays d'accueil d'Asie orientale et Pacifique, les deux sexes (nombre)",ZAF,Afrique du Sud,2018,2018,518.0,,,15.018363367370508
E_5T8_FOREIGN_ORG40515,"Etudiants internationaux dans le pays d'accueil d'Asie orientale et Pacifique, les deux sexes (nombre)",ZAF,Afrique du Sud,2019,2019,428.0,,,15.030153839254815
E_5T8_FOREIGN_ORG40515,"Etudiants internationaux dans le pays d'accueil d'Asie orientale et Pacifique, les deux sexes (nombre)",ZAF,Afrique du Sud,2020,2020,351.0,,,10.910697183721334
E_5T8_FOREIGN_ORG40515,"Etudiants internationaux dans le pays d'accueil d'Asie orientale et Pacifique, les deux sexes (nombre)",ZAF,Afrique du Sud,2021,2021,369.0,,,19.50705818837975
E_5T8_FOREIGN_ORG40525,"Etudiants internationaux dans le pays d'accueil des Etats arabes, les deux sexes (nombre)",40535,Asie du Sud et de l’Ouest,2017,2017,13448.0,,,17.32895864550087
E_5T8_FOREIGN_ORG40525,"Etudiants internationaux dans le pays d'accueil des Etats arabes, les deux sexes (nombre)",40535,Asie du Sud et de l’Ouest,2018,2018,12902.0,,,15.187278381595512
E_5T8_FOREIGN_ORG40525,"Etudiants internationaux dans le pays d'accueil des Etats arabes, les deux sexes (nombre)",40535,Asie du Sud et de l’Ouest,2019,2019,13304.0,,,11.20257139073886
E_5T8_FOREIGN_ORG40525,"Etudiants internationaux dans le pays d'accueil des Etats arabes, les deux sexes (nombre)",40535,Asie du Sud et de l’Ouest,2020,2020,16553.0,,,11.756765694882855
E_5T8_FOREIGN_ORG40525,"Etudiants internationaux dans le pays d'accueil des Etats arabes, les deux sexes (nombre)",40535,Asie du Sud et de l’Ouest,2021,2021,17322.0,,,14.321666051417838
E_5T8_FOREIGN_ORG40540,"Etudiants internationaux dans le pays d'accueil d'Afrique subsaharienne , les deux sexes (nombre)",FRA,France,2017,2017,47623.0,,,13.62258820732217
E_5T8_FOREIGN_ORG40540,"Etudiants internationaux dans le pays d'accueil d'Afrique subsaharienne , les deux sexes (nombre)",FRA,France,2018,2018,47948.0,,,15.581380068713328
E_5T8_FOREIGN_ORG40540,"Etudiants internationaux dans le pays d'accueil d'Afrique subsaharienne , les deux sexes (nombre)",FRA,France,2019,2019,53303.0,,,10.763439747572088
E_5T8_FOREIGN_ORG40540,"Etudiants internationaux dans le pays d'accueil d'Afrique subsaharienne , les deux sexes (nombre)",FRA,France,2020,2020,57275.0,,,10.403460193183399
E_5T8_FOREIGN_ORG40540,"Etudiants internationaux dans le pays d'accueil d'Afrique subsaharienne , les deux sexes (nombre)",FRA,France,2021,2021,62082.0,,,15.111030866900542
E_5T8_FOREIGN_ORG40525,"Etudiants internationaux dans le pays d'accueil des Etats arabes, les deux sexes (nombre)",BGR,Bulgarie,2017,2017,327.0,,,10.285013809290723
E_5T8_FOREIGN_ORG40525,"Etudiants internationaux dans le pays d'accueil des Etats arabes, les deux sexes (nombre)",BGR,Bulgarie,2018,2018,382.0,,,10.595519540101762
E_5T8_FOREIGN_ORG40525,"Etudiants internationaux dans le pays d'accueil des Etats arabes, les deux sexes (nombre)",BGR,Bulgarie,2019,2019,443.0,,,13.763414581904064
E_5T8_FOREIGN_ORG40525,"Etudiants internationaux dans le pays d'accueil des Etats arabes, les deux sexes (nombre)",BGR,Bulgarie,2020,2020,507.0,,,10.61779069734802
E_5T8_FOREIGN_ORG40525,"Etudiants internationaux dans le pays d'accueil des Etats arabes, les deux sexes (nombre)",BGR,Bulgarie,2021,2021,479.0,,,13.8546962661635
E_5T8_FOREIGN_ORG40525,"Etudiants internationaux dans le pays d'accueil des Etats arabes, les deux sexes (nombre)",COL,Colombie,2017,2017,4.0,,,12.417505159094365
E_5T8_FOREIGN_ORG40525,"Etudiants internationaux dans le pays d'accueil des Etats arabes, les deux sexes (nombre)",COL,Colombie,2018,2018,8.0,,,11.877702971090876
E_5T8_FOREIGN_ORG40525,"Etudiants internationaux dans le pays d'accueil des Etats arabes, les deux sexes (nombre)",COL,Colombie,2019,2019,6.0,,,14.046798314862627
E_5T8_FOREIGN_ORG40525,"Etudiants internationaux dans le pays d'accueil des Etats arabes, les deux sexes (nombre)",COL,Colombie,2020,2020,4.0,,,11.199039056312571
E_5T8_FOREIGN_ORG40525,"Etudiants internationaux dans le pays d'accueil des Etats arabes, les deux sexes (nombre)",COL,Colombie,2021,2021,7.0,,,13.496393671192708
E_5T8_FOREIGN_ORG40530,"Etudiants internationaux dans le pays d'accueil de l'Europe centrale et orientale, les deux sexes (nombre)",LTU,Lituanie,2017,2017,1902.0,,,14.348736293666029
E_5T8_FOREIGN_ORG40530,"Etudiants internationaux dans le pays d'accueil de l'Europe centrale et orientale, les deux sexes (nombre)",LTU,Lituanie,2018,2018,1903.0,,,18.300029469601377
E_5T8_FOREIGN_ORG40530,"Etudiants internationaux dans le pays d'accueil de l'Europe centrale et orientale, les deux sexes (nombre)",LTU,Lituanie,2019,2019,2102.0,,,19.32806182482222
E_5T8_FOREIGN_ORG40530,"Etudiants internationaux dans le pays d'accueil de l'Europe centrale et orientale, les deux sexes (nombre)",LTU,Lituanie,2020,2020,2005.0,,,13.083384344662326
E_5T8_FOREIGN_ORG40530,"Etudiants internationaux dans le pays d'accueil de l'Europe centrale et orientale, les deux sexes (nombre)",LTU,Lituanie,2021,2021,2381.0,,,12.926420497404363
E_5T8_FOREIGN_ORG40535,"Etudiants internationaux dans le pays d'accueil d'Asie du Sud et de l'Ouest, les deux sexes (nombre)",40651,Océanie (Australie/Nouvelle Zélande),2017,2017,113566.09645,,,15.665182742712181
E_5T8_FOREIGN_ORG40535,"Etudiants internationaux dans le pays d'accueil d'Asie du Sud et de l'Ouest, les deux sexes (nombre)",40651,Océanie (Australie/Nouvelle Zélande),2018,2018,150676.0888,,,11.374144264003238
E_5T8_FOREIGN_ORG40535,"Etudiants internationaux dans le pays d'accueil d'Asie du Sud et de l'Ouest, les deux sexes (nombre)",40651,Océanie (Australie/Nouvelle Zélande),2019,2019,184880.86562,,,13.497121847280575
E_5T8_FOREIGN_ORG40535,"Etudiants internationaux dans le pays d'accueil d'Asie du Sud et de l'Ouest, les deux sexes (nombre)",40651,Océanie (Australie/Nouvelle Zélande),2020,2020,171166.30091,,,10.532163791619073
E_5T8_FOREIGN_ORG40535,"Etudiants internationaux dans le pays d'accueil d'Asie du Sud et de l'Ouest, les deux sexes (nombre)",40651,Océanie (Australie/Nouvelle Zélande),2021,2021,136611.59606,,,13.790681437821277
E_5T8_FOREIGN_ORG40515,"Etudiants internationaux dans le pays d'accueil d'Asie orientale et Pacifique, les deux sexes (nombre)",40530,Europe centrale et orientale,2017,2017,30082.0,,,11.141513457231104
E_5T8_FOREIGN_ORG40515,"Etudiants internationaux dans le pays d'accueil d'Asie orientale et Pacifique, les deux sexes (nombre)",40530,Europe centrale et orientale,2018,2018,34904.0,,,15.61812911802296
E_5T8_FOREIGN_ORG40515,"Etudiants internationaux dans le pays d'accueil d'Asie orientale et Pacifique, les deux sexes (nombre)",40530,Europe centrale et orientale,2019,2019,40219.0,,,16.415937343956617
E_5T8_FOREIGN_ORG40515,"Etudiants internationaux dans le pays d'accueil d'Asie orientale et Pacifique, les deux sexes (nombre)",40530,Europe centrale et orientale,2020,2020,44195.0,,,19.87091536676696
E_5T8_FOREIGN_ORG40515,"Etudiants internationaux dans le pays d'accueil d'Asie orientale et Pacifique, les deux sexes (nombre)",40530,Europe centrale et orientale,2021,2021,47697.0,,,11.9513866225944
E_5T8_FOREIGN_ORG40515,"Etudiants internationaux dans le pays d'accueil d'Asie orientale et Pacifique, les deux sexes (nombre)",PSE,Palestine,2017,2017,,n,Chiffre nul ou négligeable,12.072021488024639
E_5T8_FOREIGN_ORG40515,"Etudiants internationaux dans le pays d'accueil d'Asie orientale et Pacifique, les deux sexes (nombre)",PSE,Palestine,2018,2018,,n,Chiffre nul ou négligeable,19.47419518589765
E_5T8_FOREIGN_ORG40515,"Etudiants internationaux dans le pays d'accueil d'Asie orientale et Pacifique, les deux sexes (nombre)",PSE,Palestine,2019,2019,,n,Chiffre nul ou négligeable,18.646408384568183
E_5T8_FOREIGN_ORG40515,"Etudiants internationaux dans le pays d'accueil d'Asie orientale et Pacifique, les deux sexes (nombre)",PSE,Palestine,2020,2020,,n,Chiffre nul ou négligeable,16.16054049437219
E_5T8_FOREIGN_ORG40515,"Etudiants internationaux dans le pays d'accueil d'Asie orientale et Pacifique, les deux sexes (nombre)",PSE,Palestine,2021,2021,,n,Chiffre nul ou négligeable,18.41407236750209
E_5T8_FOREIGN_ORG40515,"Etudiants internationaux dans le pays d'accueil d'Asie orientale et Pacifique, les deux sexes (nombre)",PSE,Palestine,2022,2022,,n,Chiffre nul ou négligeable,12.096921447214886
E_5T8_FOREIGN_ORG40525,"Etudiants internationaux dans le pays d'accueil des Etats arabes, les deux sexes (nombre)",TJK,Tadjikistan,2017,2017,1.0,,,18.74028822863436
E_5T8_FOREIGN_ORG40500,"Etudiants internationaux dans le pays d'accueil d'Amérique du Nord et de l'Europe occidentale, les deux sexes (nombre)",HUN,Hongrie,2017,2017,9754.0,,,18.673075096746405
E_5T8_FOREIGN_ORG40500,"Etudiants internationaux dans le pays d'accueil d'Amérique du Nord et de l'Europe occidentale, les deux sexes (nombre)",HUN,Hongrie,2018,2018,9779.0,,,12.481122484800625
E_5T8_FOREIGN_ORG40500,"Etudiants internationaux dans le pays d'accueil d'Amérique du Nord et de l'Europe occidentale, les deux sexes (nombre)",HUN,Hongrie,2019,2019,9522.0,,,15.083733142598797
E_5T8_FOREIGN_ORG40500,"Etudiants internationaux dans le pays d'accueil d'Amérique du Nord et de l'Europe occidentale, les deux sexes (nombre)",HUN,Hongrie,2020,2020,9169.0,,,19.297742638910044
E_5T8_FOREIGN_ORG40500,"Etudiants internationaux dans le pays d'accueil d'Amérique du Nord et de l'Europe occidentale, les deux sexes (nombre)",HUN,Hongrie,2021,2021,7930.0,,,16.79149996167485
E_5T8_FOREIGN_ORG40520,"Etudiants internationaux dans le pays d'accueil d'Amérique latine et des Caraïbes, les deux sexes (nombre)",TUN,Tunisie,2017,2017,9.0,,,16.605191053207406
E_5T8_FOREIGN_ORG40520,"Etudiants internationaux dans le pays d'accueil d'Amérique latine et des Caraïbes, les deux sexes (nombre)",TUN,Tunisie,2018,2018,,n,Chiffre nul ou négligeable,15.597646005643659
E_5T8_FOREIGN_ORG40520,"Etudiants internationaux dans le pays d'accueil d'Amérique latine et des Caraïbes, les deux sexes (nombre)",TUN,Tunisie,2020,2020,4.0,,,12.688315646932502
E_5T8_FOREIGN_ORG40520,"Etudiants internationaux dans le pays d'accueil d'Amérique latine et des Caraïbes, les deux sexes (nombre)",TUN,Tunisie,2022,2022,,n,Chiffre nul ou négligeable,19.784153715112588
E_5T8_FOREIGN_ORG40540,"Etudiants internationaux dans le pays d'accueil d'Afrique subsaharienne , les deux sexes (nombre)",CYP,Chypre,2017,2017,381.0,,,14.475096456221829
E_5T8_FOREIGN_ORG40540,"Etudiants internationaux dans le pays d'accueil d'Afrique subsaharienne , les deux sexes (nombre)",CYP,Chypre,2018,2018,417.0,,,13.114500965529638
E_5T8_FOREIGN_ORG40540,"Etudiants internationaux dans le pays d'accueil d'Afrique subsaharienne , les deux sexes (nombre)",CYP,Chypre,2019,2019,506.0,,,17.28580709681777
E_5T8_FOREIGN_ORG40540,"Etudiants internationaux dans le pays d'accueil d'Afrique subsaharienne , les deux sexes (nombre)",CYP,Chypre,2020,2020,672.0,,,16.077048132604673
E_5T8_FOREIGN_ORG40540,"Etudiants internationaux dans le pays d'accueil d'Afrique subsaharienne , les deux sexes (nombre)",CYP,Chypre,2021,2021,656.0,,,13.422413082046127
E_5T8_FOREIGN_ORG40515,"Etudiants internationaux dans le pays d'accueil d'Asie orientale et Pacifique, les deux sexes (nombre)",IRN,Iran (République islamique d'),2017,2017,255.0,,,13.037915908570373
E_5T8_FOREIGN_ORG40515,"Etudiants internationaux dans le pays d'accueil d'Asie orientale et Pacifique, les deux sexes (nombre)",IRN,Iran (République islamique d'),2018,2018,590.0,,,12.145066851625323
E_5T8_FOREIGN_ORG40515,"Etudiants internationaux dans le pays d'accueil d'Asie orientale et Pacifique, les deux sexes (nombre)",IRN,Iran (République islamique d'),2019,2019,735.0,,,10.784864367402594
E_5T8_FOREIGN_ORG40515,"Etudiants internationaux dans le pays d'accueil d'Asie orientale et Pacifique, les deux sexes (nombre)",IRN,Iran (République islamique d'),2020,2020,489.0,,,16.257109065192587
E_5T8_FOREIGN_ORG40530,"Etudiants internationaux dans le pays d'accueil de l'Europe centrale et orientale, les deux sexes (nombre)",DNK,Danemark,2017,2017,11669.0,,,15.056936381437552
E_5T8_FOREIGN_ORG40530,"Etudiants internationaux dans le pays d'accueil de l'Europe centrale et orientale, les deux sexes (nombre)",DNK,Danemark,2018,2018,11100.0,,,12.348484107528462
E_5T8_FOREIGN_ORG40530,"Etudiants internationaux dans le pays d'accueil de l'Europe centrale et orientale, les deux sexes (nombre)",DNK,Danemark,2019,2019,10347.0,,,10.551245255833626
E_5T8_FOREIGN_ORG40530,"Etudiants internationaux dans le pays d'accueil de l'Europe centrale et orientale, les deux sexes (nombre)",DNK,Danemark,2020,2020,9803.0,,,10.189010682637637
E_5T8_FOREIGN_ORG40530,"Etudiants internationaux dans le pays d'accueil de l'Europe centrale et orientale, les deux sexes (nombre)",DNK,Danemark,2021,2021,9151.0,,,17.384959296651175
E_5T8_FOREIGN_ORG40530,"Etudiants internationaux dans le pays d'accueil de l'Europe centrale et orientale, les deux sexes (nombre)",ISL,Islande,2017,2017,208.0,,,11.8825318915517
E_5T8_FOREIGN_ORG40530,"Etudiants internationaux dans le pays d'accueil de l'Europe centrale et orientale, les deux sexes (nombre)",ISL,Islande,2018,2018,210.0,,,12.666436193895066
E_5T8_FOREIGN_ORG40530,"Etudiants internationaux dans le pays d'accueil de l'Europe centrale et orientale, les deux sexes (nombre)",ISL,Islande,2019,2019,233.0,,,10.141121937805963
E_5T8_FOREIGN_ORG40530,"Etudiants internationaux dans le pays d'accueil de l'Europe centrale et orientale, les deux sexes (nombre)",ISL,Islande,2020,2020,258.0,,,11.50639054832179
E_5T8_FOREIGN_ORG40530,"Etudiants internationaux dans le pays d'accueil de l'Europe centrale et orientale, les deux sexes (nombre)",ISL,Islande,2021,2021,277.0,,,18.74445717562496
E_5T8_FOREIGN_ORG40535,"Etudiants internationaux dans le pays d'accueil d'Asie du Sud et de l'Ouest, les deux sexes (nombre)",MAR,Maroc,2017,2017,177.0,,,12.420608347424578
